N,Okrug,Rooms,Price,Totsp,Livesp,Kitsp,Dolgota,Shirota,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,View,Elevator
149146537,0.0,2.0,9500000.0,45.0,29.0,6.8,37.569926,55.771641,3.7029598957587604,15.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,двор,0.0
144133232,0.0,1.0,9500000.0,35.2,20.0,9.6,37.570564,55.766694,3.4023248433982176,9.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0,двор,1.0
149842937,0.0,1.0,9500000.0,30.0,18.0,6.0,37.591117,55.769707,2.5271082890694965,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
150827072,0.0,1.0,9500000.0,33.9,18.0,9.0,37.566584,55.769904,3.785249813650195,11.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0,–,1.0
151006041,0.0,0.0,9500000.0,34.8,22.0,6.9,37.632224,55.787923,3.8827370721718575,6.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0,двор,1.0
149951233,0.0,1.0,9500000.0,38.5,20.0,10.0,37.676412,55.746466,3.632725706554383,5.0,1.0,0.0,0.0,0.0,6.0,18.0,0.0,двор,1.0
149414837,0.0,2.0,9500000.0,45.0,27.0,7.0,37.673519,55.766724,3.657965234106562,10.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,двор,1.0
150612489,0.0,1.0,9500000.0,40.0,21.0,9.0,37.654448,55.733624,3.1128356418645144,5.0,1.0,1.0,0.0,1.0,5.0,13.0,0.0,двор,1.0
150649363,0.0,1.0,9500000.0,36.9,16.8,7.9,37.693624,55.737345,4.9660136742327365,15.0,1.0,0.0,0.0,1.0,3.0,24.0,0.0,двор,1.0
151070074,0.0,4.0,178580376.0,151.0,,,37.601609,55.774867,2.6136631152299152,6.0,1.0,0.0,1.0,0.0,5.0,10.0,0.0,двор,1.0
149951156,0.0,9.0,331429280.0,285.0,170.0,15.0,37.614545,55.738216,1.7540314330120188,4.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,двор и улица,1.0
150468272,0.0,2.0,9500000.0,39.5,22.2,7.5,37.678514,55.768061,4.003652806061187,5.0,1.0,0.0,1.0,1.0,11.0,12.0,0.0,двор и улица,1.0
149419090,0.0,2.0,9500000.0,39.0,27.0,,37.655347,55.771312,2.961559858670742,5.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,двор,1.0
149031268,0.0,1.0,9540089.0,42.6,42.6,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,3.0,,1.0,–,1.0
149031311,0.0,1.0,9574472.0,36.6,36.6,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,5.0,,1.0,–,1.0
150638572,0.0,2.0,9700000.0,50.0,30.0,7.0,37.702706,55.772396,5.585426372314349,11.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,двор,1.0
136725466,0.0,2.0,9700000.0,38.0,32.0,6.0,37.667483,55.741642,3.271665296714809,11.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,двор и улица,1.0
139550369,0.0,2.0,9700000.0,47.4,29.0,7.4,37.601034,55.785878,3.7648034112626867,7.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,улица,1.0
151041519,0.0,2.0,9700000.0,43.0,34.0,5.5,37.571462,55.76601,3.3195372392592035,7.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
150751616,0.0,1.0,9700000.0,35.0,20.0,9.0,37.570564,55.766694,3.4023248433982176,9.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,двор,1.0
147944625,0.0,1.0,9750000.0,37.9,19.0,10.0,37.626556,55.776051,2.5198458164814093,8.0,1.0,1.0,0.0,1.0,12.0,16.0,0.0,двор,1.0
149920200,0.0,2.0,9768439.0,46.2,46.2,,37.672163,55.776294,4.126151005667003,5.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,двор,1.0
149031246,0.0,1.0,9769141.0,44.5,44.5,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,2.0,,1.0,–,1.0
150833980,0.0,1.0,9769141.0,44.5,,,37.671938,55.775753,4.078596920186668,9.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,–,1.0
149323017,0.0,3.0,9800000.0,58.0,42.0,5.5,37.706793,55.777742,6.060407671572168,8.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0,двор и улица,0.0
149130783,0.0,2.0,9800000.0,46.0,35.0,7.0,37.657305,55.753889,2.3461163202454927,4.0,1.0,1.0,1.0,1.0,10.0,12.0,0.0,улица,1.0
150118460,0.0,3.0,9886025.0,59.1,59.1,,37.67228,55.775824,4.100437086981133,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,двор,1.0
148916134,0.0,2.0,9900000.0,44.6,32.0,7.0,37.585422,55.767053,2.61337559042007,15.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,двор,1.0
147978925,0.0,2.0,9900000.0,42.6,28.6,5.5,37.562937,55.757962,3.5899421132877953,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,двор и улица,0.0
151041941,0.0,2.0,9900000.0,43.0,28.3,6.5,37.595941,55.784228,3.7073177131359007,6.0,1.0,1.0,1.0,1.0,7.0,8.0,0.0,двор,0.0
150940127,0.0,1.0,9900000.0,38.0,19.0,7.4,37.521632,55.758124,6.16259954866515,15.0,1.0,0.0,0.0,1.0,13.0,17.0,0.0,двор,1.0
150211678,0.0,2.0,9900000.0,49.0,32.0,8.0,37.639671,55.787801,3.988973038717779,12.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,двор,1.0
149781961,0.0,1.0,9900000.0,38.0,19.5,9.1,37.633688,55.730086,2.7666898023567787,3.0,1.0,1.0,0.0,1.0,10.0,14.0,0.0,двор,1.0
150911073,0.0,1.0,9900000.0,30.0,15.0,8.0,37.654224,55.765949,2.5467522595109817,7.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0,улица,1.0
150235286,0.0,2.0,9930382.0,46.2,46.2,,37.672163,55.776294,4.126151005667003,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,улица,1.0
148653881,0.0,2.0,9950000.0,40.0,27.0,5.0,37.66,55.747459,2.6093365869190155,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,улица,1.0
140098694,0.0,2.0,24623000.0,65.7,,,37.620213,55.723328,3.378309952573181,5.0,1.0,0.0,0.0,1.0,5.0,13.0,1.0,двор,1.0
46847887,0.0,1.0,26800000.0,73.0,34.0,17.0,37.664211,55.751928,2.7853617515820264,7.0,1.0,1.0,0.0,1.0,8.0,9.0,1.0,двор,1.0
149749021,0.0,2.0,15400000.0,46.0,30.0,7.0,37.634883,55.743416,1.4831193801358327,3.0,1.0,1.0,0.0,1.0,3.0,8.0,0.0,улица,1.0
150871176,0.0,1.0,9990000.0,35.0,20.0,10.0,37.584272,55.740472,2.667587484172311,12.0,1.0,1.0,0.0,1.0,5.0,8.0,0.0,улица,1.0
150736409,0.0,2.0,10000000.0,39.0,24.0,6.0,37.685251,55.770902,4.5174319337591,6.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,улица,1.0
150638655,0.0,2.0,10000000.0,33.0,24.0,4.0,37.637596,55.770942,2.2156281153381343,4.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,двор,0.0
17264878,0.0,1.0,9999999.0,35.1,20.0,10.0,37.522998,55.753387,6.058388343040246,10.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,двор,1.0
148884599,0.0,2.0,10000000.0,38.0,23.0,8.0,37.562236,55.761365,3.7014305714038036,4.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0,двор,1.0
151044088,0.0,2.0,10000000.0,38.0,23.0,6.0,37.606658,55.72164,3.6598519885852903,5.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,улица,1.0
150541005,0.0,2.0,10000000.0,40.0,28.0,6.0,37.537613,55.755864,5.148991888099956,12.0,1.0,0.0,1.0,1.0,3.0,12.0,0.0,двор,1.0
33372016,0.0,3.0,10000000.0,54.5,38.0,5.4,37.68791,55.773768,4.807668833315442,7.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,двор,1.0
149007233,0.0,2.0,10000000.0,41.0,25.1,6.1,37.660683,55.747429,2.651441167911473,11.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,двор,1.0
151075942,0.0,2.0,10000000.0,48.0,32.0,9.0,37.656838,55.786273,4.297668096397314,14.0,1.0,0.0,1.0,1.0,7.0,14.0,0.0,двор и улица,1.0
150973445,0.0,2.0,10000000.0,48.0,32.0,9.0,37.656838,55.786273,4.297668096397314,10.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0,двор,1.0
150725197,0.0,0.0,10000000.0,34.8,22.0,6.9,37.632224,55.787923,3.8827370721718575,6.0,1.0,0.0,1.0,1.0,10.0,16.0,0.0,двор,1.0
150996254,0.0,1.0,10000000.0,35.0,19.0,8.0,37.542653,55.757997,4.851275653334549,15.0,0.0,1.0,0.0,1.0,3.0,12.0,0.0,двор,1.0
150853943,0.0,2.0,10000000.0,41.5,28.2,5.1,37.56547,55.764967,3.6227186541632395,3.0,1.0,1.0,1.0,1.0,9.0,9.0,0.0,двор,1.0
151026227,0.0,2.0,10000000.0,43.0,28.0,6.0,37.68791,55.773768,4.807668833315442,9.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,улица,1.0
149213366,0.0,2.0,10029600.0,50.0,28.0,11.0,37.642132,55.774305,2.6820265052968852,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,–,1.0
148915854,0.0,2.0,10100000.0,44.6,32.0,7.0,37.585422,55.767053,2.61337559042007,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,двор,1.0
146785232,0.0,2.0,10100000.0,44.6,32.0,7.0,37.585422,55.767053,2.61337559042007,10.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,двор,1.0
149558180,0.0,2.0,10100000.0,52.0,31.0,10.0,37.676062,55.738292,3.9162913532964474,,1.0,0.0,0.0,0.0,7.0,12.0,0.0,двор,1.0
150876128,0.0,1.0,10200000.0,48.4,48.4,,37.564689,55.770244,3.907535541712487,7.0,1.0,0.0,0.0,0.0,20.0,44.0,0.0,–,0.0
150057539,0.0,1.0,10250000.0,37.0,18.0,10.0,37.571866,55.763012,3.1729562630506853,5.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0,улица,1.0
149409653,0.0,1.0,10290000.0,30.1,15.1,8.0,37.582035,55.730335,3.514301797927854,5.0,1.0,1.0,1.0,0.0,2.0,14.0,0.0,двор,1.0
51892024,0.0,2.0,10300000.0,39.0,26.0,7.0,37.638045,55.786996,3.8728845583948868,9.0,0.0,0.0,1.0,1.0,4.0,12.0,0.0,двор и улица,1.0
149213363,0.0,2.0,10329300.0,49.0,28.0,11.0,37.642132,55.774305,2.6820265052968852,5.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0,–,1.0
150689132,0.0,3.0,10478000.0,69.9,53.2,,37.685364,55.745617,4.200199196570552,,1.0,1.0,0.0,0.0,16.0,19.0,1.0,–,0.0
150012891,0.0,4.0,190000000.0,219.0,150.0,,37.591773,55.765412,2.184098515741306,10.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,двор и улица,1.0
150882493,0.0,2.0,36099975.0,75.0,40.0,,37.617292,55.722905,3.4288902981710736,12.0,1.0,0.0,0.0,0.0,11.0,14.0,1.0,–,0.0
150852933,0.0,9.0,172510560.0,287.0,200.0,25.0,37.570069,55.769666,3.5818438845573985,8.0,1.0,0.0,1.0,1.0,7.0,11.0,0.0,двор и улица,1.0
149495692,0.0,2.0,10490000.0,46.0,28.0,7.0,37.657305,55.753889,2.3461163202454927,4.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0,улица,0.0
151052804,0.0,2.0,10500000.0,47.0,35.0,9.0,37.638216,55.786151,3.7864302756747183,11.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,улица,1.0
150713577,0.0,3.0,10500000.0,65.0,47.0,9.0,37.696435,55.775429,5.366152490494125,9.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,двор,0.0
150933448,0.0,1.0,10500000.0,35.5,19.0,10.0,37.563521,55.723247,4.888833070215136,2.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,двор,1.0
150912522,0.0,1.0,10500000.0,37.0,17.0,9.0,37.581954,55.768502,2.883377809309223,10.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,двор,1.0
149397410,0.0,2.0,10500000.0,38.0,23.5,7.5,37.607951,55.723354,3.456107467741089,8.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,–,1.0
150813313,0.0,2.0,10500000.0,55.0,32.0,8.0,37.708141,55.773869,5.961754952802283,14.0,1.0,0.0,0.0,1.0,7.0,17.0,0.0,двор,1.0
149006725,0.0,2.0,10500000.0,40.0,28.0,6.0,37.589024,55.78276,3.760506909745493,10.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
150658211,0.0,1.0,10500000.0,39.0,19.0,9.0,37.559847,55.765463,3.9724348703129637,3.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0,двор,1.0
149135752,0.0,2.0,10500000.0,48.3,27.1,7.0,37.675056,55.739174,3.817149970940228,20.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,двор,1.0
150720845,0.0,2.0,10500000.0,35.0,27.0,6.0,37.564913,55.765362,3.6706771560278515,3.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,двор и улица,0.0
151005980,0.0,2.0,10598345.0,61.5,35.0,,37.671938,55.775753,4.078596920186668,6.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,–,1.0
150118459,0.0,2.0,10598345.0,61.5,61.5,,37.67228,55.775824,4.100437086981133,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,двор,1.0
149031365,0.0,1.0,10598345.0,61.5,61.5,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,3.0,,1.0,–,1.0
150833989,0.0,2.0,10598345.0,61.4,,,37.671938,55.775753,4.078596920186668,9.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,–,1.0
149833251,0.0,2.0,10600000.0,44.0,29.0,6.0,37.627966,55.779423,2.9043572225021843,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,двор,0.0
149031263,0.0,1.0,10607205.0,46.5,46.5,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,3.0,,1.0,–,1.0
149031384,0.0,1.0,10661503.0,60.7,60.7,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,4.0,,1.0,–,1.0
149031281,0.0,1.0,10795300.0,47.3,47.3,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,4.0,,1.0,–,1.0
151093254,0.0,3.0,10800000.0,54.0,30.0,,37.536886,55.754988,5.190967770876756,,1.0,1.0,0.0,1.0,3.0,5.0,0.0,двор,0.0
149586481,0.0,2.0,10800000.0,42.0,26.0,5.0,37.585538,55.728859,3.4987471135720103,5.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,улица,0.0
151005586,0.0,2.0,10817568.0,51.3,30.0,,37.671938,55.775753,4.078596920186668,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,–,1.0
151005358,0.0,1.0,10817568.0,51.3,25.0,,37.671938,55.775753,4.078596920186668,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,–,1.0
149031282,0.0,1.0,10879674.0,47.7,47.7,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,4.0,,1.0,–,1.0
150780674,0.0,1.0,10900000.0,45.0,19.0,22.0,37.636554,55.726239,3.2294031324600296,9.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,двор,1.0
148356597,0.0,2.0,106385760.0,117.0,,27.0,37.571013,55.734973,3.6978821843170593,20.0,1.0,0.0,0.0,1.0,6.0,12.0,1.0,–,1.0
15436984,0.0,3.0,203956480.0,184.0,150.0,,37.574399,55.757739,2.8766329589219364,4.0,1.0,0.0,0.0,0.0,7.0,14.0,0.0,улица,1.0
150122016,0.0,3.0,76483680.0,95.0,65.0,,37.572899,55.721731,4.612590144274523,10.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,улица,1.0
150807537,0.0,1.0,10900000.0,35.0,19.4,9.5,37.563548,55.726198,4.66600744201846,5.0,1.0,1.0,1.0,1.0,6.0,14.0,0.0,двор,1.0
150521993,0.0,2.0,10900000.0,43.0,32.0,6.0,37.548564,55.764384,4.61256522129701,7.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
150387502,0.0,1.0,10900000.0,34.0,19.0,6.0,37.645528,55.755976,1.628627287330547,10.0,1.0,1.0,1.0,1.0,3.0,10.0,0.0,двор,1.0
149021395,0.0,1.0,10900000.0,40.0,20.0,8.0,37.559847,55.765463,3.9724348703129637,1.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,двор,1.0
150885034,0.0,2.0,10950000.0,67.5,50.0,,37.67343,55.768177,3.719709047095192,9.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,двор,0.0
149920193,0.0,2.0,10958128.0,56.4,56.4,,37.672163,55.776294,4.126151005667003,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,улица,1.0
148383684,0.0,2.0,10987111.0,50.0,29.1,9.0,37.590982,55.783757,3.7964917688930333,8.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0,двор,1.0
149782738,0.0,2.0,10987000.0,48.4,32.0,7.1,37.590982,55.783757,3.7964917688930333,8.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,двор и улица,1.0
50948798,0.0,2.0,10999000.0,40.0,25.2,6.0,37.566701,55.72638,4.505089314795103,5.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,улица,0.0
150639797,0.0,2.0,11000000.0,47.0,30.0,8.0,37.633176,55.786738,3.766480059318857,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,двор,1.0
150638398,0.0,2.0,11000000.0,43.0,30.0,6.0,37.672289,55.730568,4.173301927482458,5.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,двор,1.0
149051482,0.0,1.0,11000000.0,31.0,18.0,6.0,37.586113,55.767985,2.6388801157905686,10.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
147816699,0.0,1.0,11000000.0,38.0,19.0,10.0,37.632224,55.787923,3.8827370721718575,10.0,1.0,0.0,1.0,1.0,14.0,16.0,0.0,двор,1.0
150291609,0.0,1.0,11000000.0,37.0,17.0,9.0,37.581954,55.768502,2.883377809309223,10.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0,двор,1.0
49347326,0.0,1.0,11000000.0,39.0,20.9,8.6,37.621696,55.7249,3.205587426891094,5.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,двор,1.0
150346379,0.0,1.0,11000000.0,39.0,20.0,10.0,37.582403,55.725792,3.8889837957376994,3.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,двор,1.0
150503960,0.0,1.0,11000000.0,37.0,20.0,9.0,37.670609,55.777039,4.1013137948743,10.0,1.0,1.0,1.0,1.0,3.0,7.0,0.0,двор,1.0
148215472,0.0,2.0,11000000.0,38.0,23.0,6.0,37.665983,55.765367,3.165776063183587,11.0,1.0,0.0,1.0,1.0,4.0,14.0,0.0,двор,0.0
150438708,0.0,1.0,11000000.0,31.0,18.0,6.0,37.590156,55.730112,3.2144845302199196,9.0,1.0,1.0,1.0,1.0,8.0,8.0,0.0,двор,1.0
150251771,0.0,1.0,11000000.0,39.0,21.6,7.0,37.618659,55.736012,1.969147394510269,1.0,1.0,1.0,1.0,1.0,11.0,15.0,0.0,двор,1.0
150332385,0.0,2.0,11000000.0,39.3,22.9,7.0,37.567321,55.770163,3.7586812530319875,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,двор и улица,1.0
138125457,0.0,1.0,11100000.0,38.8,31.8,8.0,37.672971,55.774958,4.078629794232257,5.0,1.0,1.0,0.0,0.0,7.0,9.0,1.0,улица,1.0
149031306,0.0,1.0,11117500.0,47.9,47.9,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,5.0,,1.0,–,1.0
151079824,0.0,1.0,11118000.0,43.0,30.0,,37.642132,55.774305,2.6820265052968852,6.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0,двор,1.0
2914021,0.0,4.0,234530831.0,237.4,,,37.599678,55.736458,2.295329197624836,15.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,двор и улица,1.0
50960718,0.0,1.0,8076150.0,41.1,,,37.564721,55.771218,3.9578311763012803,5.0,1.0,1.0,0.0,0.0,3.0,39.0,1.0,–,0.0
151024596,0.0,3.0,81280000.0,146.3,,,37.644324,55.744024,1.8743912885678995,9.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,двор и улица,0.0
148186493,0.0,1.0,11150000.0,28.0,,,37.582781,55.767944,2.8056043701918525,7.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,–,1.0
148053763,0.0,1.0,11160000.0,28.0,,,37.582781,55.767944,2.8056043701918525,10.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,–,1.0
142254433,0.0,1.0,11160000.0,27.9,22.9,8.0,37.588871,55.767514,2.470355930119437,10.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,улица,1.0
139037740,0.0,3.0,11200000.0,60.0,46.0,6.5,37.558104,55.771028,4.3135078202091,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,двор и улица,0.0
148340141,0.0,1.0,11200000.0,30.0,16.0,6.0,37.594486,55.747363,1.7350930333399084,7.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,двор и улица,1.0
39438035,0.0,3.0,11200000.0,78.0,43.0,9.0,37.709731,55.777094,6.195338862000272,7.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,двор,1.0
149726378,0.0,1.0,11249465.0,38.6,20.0,6.0,37.643866,55.730857,2.953777664541065,8.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,–,1.0
39780029,0.0,2.0,11300000.0,62.0,42.0,8.0,37.673636,55.781681,4.582693243416843,6.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,двор,0.0
150097553,0.0,2.0,11300000.0,44.2,31.0,6.0,37.573133,55.761685,3.052129286500568,5.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0,–,1.0
148506881,0.0,2.0,11368000.0,39.2,,,37.672971,55.774958,4.078629794232257,5.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,–,1.0
151016151,0.0,3.0,11390000.0,54.0,30.0,,37.536886,55.754988,5.190967770876756,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,двор,0.0
150840395,0.0,1.0,11400000.0,35.8,15.1,10.0,37.567051,55.766116,3.5772862103891,5.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,двор,1.0
50164885,0.0,1.0,11400000.0,43.0,20.0,14.0,37.684793,55.771849,4.537226299346497,5.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,двор,1.0
150889637,0.0,2.0,11500000.0,38.7,23.1,7.0,37.674615,55.769874,3.870484619315497,5.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,двор,1.0
148186999,0.0,1.0,11500000.0,44.5,24.5,10.0,37.582682,55.754618,2.325643253337193,10.0,1.0,1.0,1.0,0.0,10.0,14.0,0.0,двор и улица,1.0
149794286,0.0,2.0,11500000.0,36.3,21.5,7.7,37.586563,55.772927,2.981834184412677,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,двор,1.0
150362484,0.0,2.0,11500000.0,40.0,23.0,6.0,37.633419,55.731926,2.5675904027362217,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,двор,1.0
150813847,0.0,2.0,11500000.0,65.7,38.0,10.0,37.669333,55.728373,4.189417885048404,7.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,двор и улица,1.0
148960370,0.0,1.0,11500000.0,38.5,15.2,10.7,37.568749,55.766552,3.4989979016411628,7.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0,двор,1.0
150516094,0.0,2.0,11500000.0,48.0,17.0,7.0,37.590982,55.783757,3.7964917688930333,8.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0,двор,1.0
150989826,0.0,1.0,11500000.0,40.0,19.0,8.0,37.558634,55.766709,4.090930973899831,1.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0,улица,1.0
144945147,0.0,2.0,11530000.0,52.0,36.5,7.0,37.650325,55.773418,2.905933953777997,5.0,1.0,1.0,1.0,0.0,5.0,8.0,0.0,двор и улица,1.0
149031360,0.0,1.0,11602026.0,47.5,47.5,,37.671938,55.775753,4.078596920186668,6.0,1.0,0.0,0.0,0.0,3.0,,1.0,–,1.0
138136081,0.0,3.0,11650000.0,56.0,34.0,6.2,37.67705,55.732377,4.297470412074644,11.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0,двор и улица,1.0
150354042,0.0,2.0,11650000.0,50.0,33.0,7.0,37.684075,55.772639,4.537052400539533,5.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0,двор,1.0
148048880,0.0,4.0,55000000.0,152.0,100.0,17.0,37.643408,55.759208,1.5978506789043585,10.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,двор и улица,1.0
144380578,0.0,5.0,242198320.0,200.6,,,37.575621,55.729524,3.8585865455242687,6.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,двор и улица,0.0
3039228,0.0,9.0,220304867.0,223.0,142.0,25.0,37.583948,55.73442,3.105177447689233,6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,двор,1.0
150797556,0.0,2.0,11700000.0,52.0,34.0,10.0,37.709021,55.773363,5.992107599964917,15.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0,улица,1.0
149860931,0.0,1.0,11720000.0,39.0,17.7,10.0,37.646274,55.776006,2.9808443966796725,9.0,1.0,0.0,1.0,1.0,9.0,16.0,0.0,двор,1.0
150699334,0.0,2.0,11750000.0,44.0,28.0,5.5,37.579601,55.759304,2.5917111083475386,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,двор,1.0
148664670,0.0,2.0,11800000.0,53.0,30.0,9.0,37.596031,55.785417,3.8265010661685355,6.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,двор,1.0
150946288,0.0,2.0,11850000.0,38.7,23.1,6.5,37.674615,55.769874,3.870484619315497,3.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,двор,1.0
150639622,0.0,2.0,11890000.0,51.0,29.1,9.4,37.686841,55.776846,4.918312929971426,10.0,1.0,1.0,1.0,0.0,6.0,12.0,0.0,улица,1.0
148074189,0.0,2.0,11900000.0,43.2,28.0,6.0,37.572064,55.763797,3.1908215406818194,8.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0,двор,1.0
148904671,0.0,2.0,11900000.0,55.8,37.0,10.0,37.553496,55.758088,4.177822917935243,13.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,двор,0.0
150518479,0.0,2.0,11900000.0,52.7,31.5,8.1,37.622962,55.792194,4.2838568411501,3.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0,двор,1.0
151021968,0.0,1.0,11928000.0,42.6,15.4,14.6,37.642132,55.774305,2.6820265052968852,10.0,1.0,0.0,0.0,1.0,7.0,19.0,1.0,двор,1.0
